,price,symbol
4877,1.425,AVGR
4878,28.88,EWI
4879,0.869,VBIV
4880,12.965,CYD
4881,21.65,PGEM
4882,27.055,ELAN
4883,26.37,IBKCN
4884,25.175,BBT-G
4885,1.03,JAKK
4886,24.31,LEVL
4887,39.03,CFG
4888,146.82,VRSK
4889,57.63,XDIV
4890,44.9,WREI
4891,0.85,MOSC+
4892,117.87,SRE-A
4893,110.41,AFG
4894,29.67,JMIN
4895,32.935,MNA
4896,47.28,BMLP
4897,10.45,FMCIU
4898,56.03,GLL
4899,228.69,ITA
4900,1.59,NK
4901,25.46,OCSLL
4902,144.98,DNB
4903,11.24,IDE
4904,0.865,PULM
4905,63.615,DD
4906,18.18,AVTR
4907,2.43,ACB
4908,18.65,CGC
4909,24.41,PK
4910,16.115,GT
4911,16.5,TUFN
4912,7.765,EGAN
4913,25.405,HYLV
4914,37.43,DON
4915,9.54,UBN
4916,2.25,DTSS
4917,2.98,CTRC
4918,22.895,RISE
4919,25.37,FLMI
4920,18.345,HALL
4921,54.315,BGRN
4922,41.36,SBIO
4923,28.11,RCKY
4924,23.48,ENOR
4925,9.33,GLO
4926,0.16,SCON
4927,20.46,INSI
4928,18.12,GBL
4929,13.275,MFL
4930,9.27,ACCO
4931,25.545,BYLD
4932,67.99,SQ
4933,23.49,CNCR
4934,9.245,NEW
4935,195.39,WLTW
4936,24.38,FGD
4937,43.445,DEM
4938,67.455,IXJ
4939,7.685,PTGX
4940,41.66,IHC
4941,1.26,PDS
4942,53.305,GDNA
4943,5.915,GLUU
4944,8.785,ERII
4945,23.14,REFA
4946,13.01,CGO
4947,22.56,SPLP-A
4948,106.7,CPA
4949,52.975,RFAP
4950,100.495,XSW
4951,3.855,IMGN
4952,5.63,NHTC
4953,42.67,HWKN
4954,40.29,FRME
4955,14.78,DSPG
4956,0.5857,SNES
4957,16.83,MCRN
4958,31.26,POL
4959,9.81,LCA
4960,82.88,STMP
4961,41.93,CLGX
4962,111.62,WM
4963,27.535,TMF
4964,0.6415,HDSN
4965,14.205,AQN
4966,58.23,BAM
4967,55.605,JPIN
4968,72.87,IPAR
4969,42.69,CNY
4970,25.27,TENB
4971,326.55,ILMN
4972,39.825,USCR
4973,20.2,VSH
4974,19.065,ECHO
4975,35.45,SEP
4976,14.625,CYRX
4977,1.14,SSY
4978,26.88,PRE-H
4979,7.46,EDRY
4980,53.86,GII
4981,14.41,CBNK
4982,38.47,KTB
4983,12.225,MTEM
4984,34.64,TRMK
4985,25.32,TPOR
4986,15.575,EMF
4987,17.55,YDIV
4988,1340.74,GOOG
4989,4.51,SGMA
4990,29.155,MMSI
4991,95.45,ADUS
4992,2.99,ARTX
4993,25.13,GEB*
4994,26.72,GDV-D
4995,11.99,DDR
4996,29.84,PIO
4997,2.215,PRTS
4998,0.3862,LKSD
4999,25.32,AGM-B
5000,9.39,CLNT
5001,26.4,PRS
5002,28.12,EDBI
5003,26.66,PLBC
5004,22.63,SPNS
5005,10.98,GLV
5006,58.155,VOYA
5007,14.955,HBI
5008,54.82,ESGV
5009,14.05,BAK
5010,19.3,PCG-G
5011,20.55,PEI-B
5012,59.465,RHI
5013,47.145,KSS
5014,55.4,KXI
5015,27.02,FVC
5016,50.945,HYXU
5017,3.27,GST-B
5018,15.16,PBBI
5019,24.98,ALL-C*
5020,13.255,CIO
5021,2.35,IPWR
5022,12.385,TPCO
5023,44.24,REM
5024,68.255,CL
5025,143.52,VMI
5026,25.3,RSO-B*
5027,25.14,SPDN
5028,15.905,HPE
5029,206.61,UNF
5030,12.575,BTA
5031,1.48,XELB
5032,25.25,TANNZ
5033,12.435,CVON
5034,76.725,MGRC
5035,578.62,SHW
5036,4.45,DLHC
5037,25.4,BANC-D
5038,0.9109,CHAP
5039,19.255,CWEN
5040,7.17,CANG
5041,37.85,TRTN
5042,3.8,RWC
5043,23.26,DS-D
5044,35.05,CMTL
5045,113.4,RSP
5046,22.83,SUPN
5047,6.0,RNET
5048,17.145,BIT
5049,25.5,ACGLO
5050,23.12,BCD
5051,0.3706,CLDC
5052,8.15,GFA
5053,23.47,IQDF
5054,1.2,HPR
5055,45.42,PNR#
5056,12.235,INN
5057,36.38,ACIW
5058,12.54,AMGP
5059,35.565,SASR
5060,7.31,ITCB
5061,14.245,MUJ
5062,8.105,WTTR
5063,23.11,CHIC
5064,24.995,ISF*
5065,52.975,GDAT
5066,2.26,NCSM
5067,18.46,IEZ
5068,16.43,GFY
5069,25.95,UJUL
5070,24.195,MPLX
5071,4.61,NURO
5072,18.56,BKSC
5073,52.99,VSM
5074,29.6,VALX
5075,75.775,MNRO
5076,0.33,LENS
5077,17.75,SMB
5078,32.06,PBS
5079,134.685,IWD
5080,7.775,AMLP
5081,20.515,CIM
5082,54.18,WIP
5083,26.04,IBDC
5084,5.43,EVIX
5085,3.875,MBIO
5086,25.79,HEEM
5087,103.7,GPC
5088,117.14,SRE-B
5089,22.59,GARD
5090,0.848,TRX
5091,2.22,MCC
5092,62.37,SPXE
5093,47.12,DELL
5094,73.2,PSL
5095,32.67,CLR
5096,3.1,COHN
5097,21.24,HCC
5098,21.01,SNC
5099,0.735,CIDM
5100,22.87,SBCP
5101,42.09,SRDX
5102,70.09,WRB
5103,17.34,JHI
5104,15.38,FNHC
5105,13.72,MSVB
5106,9.135,HLX
5107,24.32,MOM
5108,32.01,JPSE
5109,43.31,EAT
5110,0.144,GNMX
5111,21.54,RXD
5112,14.285,SCM
5113,24.84,CUMB
5114,61.4,FSBW
5115,26.62,USB-P
5116,0.5,MMDMR
5117,24.89,PBTP
5118,0.8321,USAU
5119,25.62,WFC-W
5120,53.465,VTEB
5121,52.29,STPZ
5122,7.495,JASO
5123,25.325,CLNY-B
5124,143.53,VMC
5125,40.4,PSET
5126,18.98,KRG
5127,26.855,WU
5128,40.715,NULG
5129,10.12,GJH
5130,76.68,ORA
5131,13.58,GPP
5132,3.47,TRT
5133,25.36,SITC-K
5134,20.05,STI+A
5135,26.08,SLDA
5136,1.71,HIHO
5137,0.8363,VIVE
5138,27.95,HDLV
5139,107.89,HRC
5140,7.39,JMM
5141,5.255,OCSL
5142,7.375,FOSL
5143,12.0,ITMR
5144,62.75,UPW
5145,25.7,AMH-G
5146,175.93,VONG
5147,6.11,BDD
5148,0.658,ONS
5149,64.93,UPRO
5150,4.815,GORO
5151,1.66,CLRO
5152,13.0,UBCP
5153,31.47,IQLT
5154,28.625,XME
5155,21.18,HMNF
5156,170.08,DATA
5157,2.11,KBSF
5158,2.225,TGEN
5159,33.05,PWOD
5160,10.3,PAYS
5161,82.35,ARW
5162,30.34,E
5163,184.42,IWV
5164,4.625,MOBL
5165,28.235,MS-F
5166,17.12,TILE
5167,1.97,UONE
5168,14.115,MTG
5169,15.73,EOI
5170,0.73,RCON
5171,58.13,FIW
5172,17.185,NHF
5173,1.26,TTI
5174,4.135,GNW
5175,11.285,FFBW
5176,124.57,TILT
5177,2.255,ODP
5178,47.41,COWB
5179,315.97,AVGO
5180,22.18,COBZ
5181,20.32,VCTR
5182,36.975,EFII
5183,1.91,NFC+
5184,44.18,TEP
5185,25.295,CEZ
5186,29.495,HASI
5187,29.17,CPF
5188,38.255,FTXL
5189,16.25,BSL
5190,232.69,MTN
5191,30.825,WRE
5192,13.045,AMBR
5193,8.9,PIY
5194,26.16,NCV-A
5195,22.07,GGP
5196,10.085,TWIN
5197,23.05,ETP-C
5198,27.01,CBZ
5199,80.12,DRIP
5200,2.605,CCO
5201,1.53,GTIM
5202,213.89,PSA
5203,21.55,HYIH
5204,27.18,CHSP
5205,25.23,ARI-C
5206,26.655,TUR
5207,40.41,XRLV
5208,30.23,TCTL
5209,19.4,HBB
5210,20.37,QIWI
5211,45.0,AUBN
5212,15.115,MNP
5213,17.47,SNLN
5214,18.5,PEY
5215,86.105,INGR
5216,6.67,SLVO
5217,0.96,JMU
5218,62.42,AVAV
5219,6.81,FTEO
5220,70.86,FTC
5221,0.46,VTIQW
5222,30.78,OZK
5223,19.56,WPG-I
5224,28.69,BATRK
5225,0.4,SAMAW
5226,10.215,ETW
5227,2.08,CHRA
5228,13.81,FEO
5229,31.6,MAYS
5230,36.3,NWFL
5231,36.89,FRAF
5232,5.59,RYB
5233,26.44,GUT-C
5234,8.53,LTN=
5235,11.255,PAH
5236,14.15,UBNK
5237,27.865,MS-I
5238,149.23,HSY
5239,9.89,KYE
5240,9.64,CLVS
5241,40.46,USFD
5242,113.13,MDT
5243,15.885,CBAN
5244,1.1,EACQW
5245,15.15,M
5246,101.0,COBO
5247,25.67,CHMI-B
5248,49.93,ZGBR
5249,6.9,EVFM
5250,35.63,DAUD
5251,26.65,BC-B
5252,72.86,DOOR
5253,24.695,UOCT
5254,18.15,GDEN
5255,64.335,HYHG
5256,30.955,TRS
5257,46.98,CSB
5258,22.9,CLNS-J
5259,3.335,PHAS
5260,22.23,CBON
5261,27.585,SGMS
5262,1.185,SESN
5263,58.39,NGG
5264,74.13,CRUS
5265,38.025,GDXJ
5266,17.475,CRTO
5267,1.43,PME
5268,62.4,UTL
5269,386.98,LMT
5270,45.335,SRCLP
5271,7.03,MFM
5272,27.7,IBDT
5273,0.25,TWLVR
5274,23.995,UNVR
5275,1.48,HYACW
5276,6.78,IDT
5277,74.37,FXC
5278,25.56,SSW-E
5279,1105.23,WTM
5280,31.0,KBWY
5281,36.33,GAM
5282,25.4,OSLE
5283,0.26,HCCHR
5284,11.385,TTM
5285,16.73,EUXL
5286,37.58,TBK
5287,63.035,FAF
5288,25.55,IBMI
5289,96.12,EXI
5290,19.5,VTTI
5291,28.23,IIIV
5292,23.51,RNDV
5293,25.88,AMH-F
5294,32.82,SOCL
5295,1.78,MDGS
5296,61.34,LNC+
5297,4.59,WVVIP
5298,40.93,DTH
5299,25.025,EIDO
5300,18.08,ATV
5301,18.27,DINT
5302,46.42,MGPI
5303,3.24,IPOA+
5304,4.99,YJ
5305,71.205,ESG
5306,33.385,EQAL
5307,23.19,QCLN
5308,13.17,VFL
5309,3.705,NETS
5310,61.65,CCOI
5311,37.75,SYF
5312,32.3,OMFL
5313,6.765,TAC
5314,74.36,PTF
5315,55.93,FELE
5316,0.1344,AWSM
5317,5.6,CRESY
5318,0.3779,SN
5319,10.26,CCH
5320,1.185,MBII
5321,21.335,BLX
5322,119.82,DRI
5323,33.65,NRCIA
5324,14.805,MTDR
5325,62.96,SDG
5326,8.315,PRQR
5327,0.8303,MNGA
5328,53.68,AMBA
5329,51.72,ALFA
5330,135.235,FDN
5331,0.2458,CNTF
5332,261.69,IHI
5333,95.43,SIZE
5334,26.86,IFRA
5335,25.245,CCV
5336,30.88,DRW
5337,1.365,FET
5338,98.595,PSJ
5339,2.2,GSHTW
5340,28.02,OPY
5341,26.41,GMRE-A
5342,244.45,NWLI
5343,0.07,TKKSW
5344,3.48,BVSN
5345,26.47,TWO-B
5346,45.34,HRL
5347,0.7451,INNT
5348,10.43,KAACU
5349,1750.84,AMZN
5350,1.28,RMGN
5351,17.03,NFX
5352,14.535,NXJ
5353,0.5839,FLKS
5354,35.2,FCOM
5355,14.865,IPFF
5356,9.675,ARQL
5357,4.845,WETF
5358,5.545,IRS
5359,20.64,KEN
5360,30.22,PTMC
5361,11.73,EIP
5362,0.61,DCAR
5363,35.88,NVMI
5364,9.5,ENBL
5365,47.75,CPB
5366,14.66,FRN
5367,70.46,LYV
5368,153.33,IYY
5369,27.83,HEFV
5370,3.615,CPG
5371,0.0092,JASNW
5372,14.08,HUD
5373,34.085,GDI
5374,106.685,CIU
5375,27.34,EUO
5376,16.22,RIV
5377,46.095,SNY
5378,33.1,IPKW
5379,52.545,FIXD
5380,23.74,SMCP
5381,27.26,ZB-G
5382,29.02,TRIP
5383,32.495,SVU
5384,42.31,LWC
5385,0.0512,UNXL
5386,27.915,KNL
5387,1.26,TORC
5388,16.335,NVG
5389,20.16,VRTV
5390,11.115,MLPX
5391,58.23,JPGE
5392,3.1,EMKR
5393,20.645,GTN
5394,26.15,CIM-B
5395,3.67,ELSE
5396,23.415,CY
5397,9.01,PMD
5398,19.2,PRME
5399,123.89,TROW
5400,157.565,EEFT
5401,1.87,LWAY
5402,26.08,ANH-A
5403,0.63,STLY
5404,23.16,BTAL
5405,3.025,DHF
5406,112.79,GVI
5407,5.63,GNMK
5408,1.555,JT
5409,96.48,GRMN
5410,11.215,MEN
5411,17.325,FNFV
5412,189.65,IJT
5413,11.225,RGT
5414,55.205,ATVI
5415,98.57,USLM
5416,32.05,FLQG
5417,47.97,DEW
5418,1.79,TPGH+
5419,45.21,EIRL
5420,12.92,RMBS
5421,103.715,CSJ
5422,27.195,USB-M
5423,20.96,APLT
5424,65.06,SLYV
5425,58.97,QEMM
5426,25.51,OXLCM
5427,25.56,NMFX
5428,85.06,VFC#
5429,49.47,AGO
5430,10.93,VTA
5431,98.06,TARO
5432,146.17,CEO
5433,24.23,FLIC
5434,17.92,AVRO
5435,28.975,TEX
5436,52.51,QQQE
5437,23.975,JNPR
5438,2.83,IMXIW
5439,9.7,AFSI-A
5440,94.07,PKI
5441,53.81,TY-
5442,1.8,TMCXW
5443,5.245,DRYS
5444,32.62,NULV
5445,69.47,NEE-R
5446,9.32,TRMD
5447,2.765,CDR
5448,14.35,WHLRD
5449,11.48,ZMLP
5450,24.98,BPFHP
5451,25.155,NEE-H*
5452,2.99,ABEO
5453,24.78,JPT
5454,11.03,NFC=
5455,15.58,EFF
5456,3.32,METC
5457,57.455,MXIM
5458,31.25,SPMV
5459,106.0,DD-B
5460,13.66,UAE
5461,31.03,ARNC
5462,1.615,QTM
5463,51.87,AIG
5464,15.32,HMLP
5465,17.825,LB
5466,96.365,OFLX
5467,25.99,CBLK
5468,0.62,HX
5469,55.27,DMRM
5470,63.27,SPXV
5471,25.36,BFS-C
5472,0.305,CYTR
5473,32.92,VUSE
5474,0.248,IAMXW
5475,24.305,SAIL
5476,25.375,RBS-S*
5477,23.755,SYMC
5478,16.2,NXR
5479,93.81,ICE
5480,40.48,JO
5481,15.775,JGH
5482,11.95,OILD
5483,10.02,MFD
5484,72.06,ELS
5485,12.84,CVTI
5486,12.86,UBOT
5487,37.82,RWM
5488,84.885,CLH
5489,33.7,MYRG
5490,16.79,CECO
5491,13.15,CEV
5492,25.82,UCON
5493,33.355,FBMS
5494,12.19,SZK
5495,1.72,IMMP
5496,91.405,FMX
5497,76.37,WPXP
5498,17.84,CINR
5499,16.05,SIVR
5500,10.89,SOLY
5501,1.315,MRNS
5502,14.365,VRRM
5503,34.885,FDTS
5504,5.47,ASX#
5505,25.39,BNDC
5506,25.3,TCCB*
5507,60.2,MPC
5508,1.475,OCN
5509,10.13,PVT
5510,9.91,BSIG
5511,22.19,DSUM
5512,17.26,YMLP
5513,20.03,CEFS
5514,25.93,REXR-A
5515,79.205,RY
5516,19.7,FLY
5517,31.0,SRI
5518,17.22,JTD
5519,37.315,STAA
5520,5.71,NCS
5521,25.45,C-L
5522,26.06,TCRW
5523,15.92,SRLP
5524,25.97,LANDP
5525,12.395,VALE
5526,90.57,RJF
5527,21.28,BZQ
5528,23.895,ANDE
5529,42.74,PCH
5530,0.0899,TBLTW
5531,13.55,CGBD
5532,13.05,EGF
5533,0.6037,DMPI
5534,23.08,PWS
5535,13.0,MXF
5536,19.94,FLN
5537,70.17,IPHI
5538,5.75,IMMY
5539,32.35,DWTR
5540,75.05,EDC
5541,10.26,EDTX
5542,21.21,EMAG
5543,12.64,MMV
5544,21.195,SPLP-T
5545,0.3621,WFT
5546,4.045,AMZA
5547,34.795,RDVY
5548,59.035,BF.A
5549,27.27,JHSC
5550,7.375,VG
5551,63.81,NRC
5552,118.8,VRTS
5553,2.07,MKGI
5554,2.07,CHCI
5555,166.08,MPWR
5556,347.25,TDY
5557,6.37,LTEA
5558,11.035,MRT
5559,165.33,ROLL
5560,79.3,TNC
5561,10.57,LOACU
5562,2.1,VJET
5563,12.25,ACSF
5564,14.99,MVT
5565,37.21,FBC
5566,5.2,ESTE
5567,273.33,MLM
5568,3.25,EPSN
5569,10.06,BRPM=
5570,7.865,AMSC
5571,14.8,PXE
5572,8.295,SG
5573,35.86,NBHC
5574,17.22,MLPQ
5575,74.22,DORM
5576,26.18,ALL-B
5577,0.0691,GAB^
5578,0.7699,GPIAW
5579,24.89,UJPY
5580,31.01,SGA
5581,5.36,OLO
5582,9.0,ABDC
5583,48.695,BCE
5584,15.525,CDXS
5585,53.56,GBUY
5586,10.79,GLACU
5587,2.595,FUEL
5588,7.2,ARCO
5589,12.19,CYRXW
5590,38.88,ARNC-B
5591,8.315,HOOK
5592,3.265,LJPC
5593,26.285,IIGD
5594,5.355,FSIC
5595,31.97,DDLS
5596,5.335,RLGT
5597,26.35,TVC
5598,29.81,XMX
5599,53.53,FLIR
5600,12.12,CSPI
5601,12.04,UBS
5602,87.415,DGT
5603,24.755,EQH
5604,25.16,DTQ
5605,29.695,AEL
5606,6.86,BCRH
5607,26.38,AGM-C
5608,1.4,PLG
5609,0.49,ROSG
5610,7.39,PESI
5611,40.57,JHMF
5612,33.86,XBKS
5613,8.84,FSFR
5614,5.115,SVM
5615,10.4,GXGXU
5616,26.3,HTBI
5617,63.94,JPXN
5618,28.505,BWX
5619,1.305,WMIH
5620,10.98,FEI
5621,48.385,IEUR
5622,1.1,GVP
5623,27.57,DBS
5624,70.95,TRI
5625,44.6,LEMB
5626,13.715,BTZ
5627,18.805,BPR
5628,12.39,HRZN
5629,50.795,XSLV
5630,25.2,NEE-G*
5631,52.5,GIGB
5632,25.44,PSB-X
5633,12.12,PNI
5634,1.35,SIFY
5635,5.07,RVEN
5636,7.38,USAK
5637,61.46,CMS
5638,72.66,NAIL
5639,22.48,MLPE
5640,24.49,QTNA
5641,1.605,OPK
5642,116.745,USPH
5643,25.235,SQQQ
5644,45.56,UGL
5645,44.245,UEVM
5646,23.505,PDCO
5647,9.935,INFY
5648,31.79,EVTC
5649,26.975,AQNB
5650,18.36,GPMT
5651,27.21,FWDI
5652,25.46,SOVB
5653,47.02,LN
5654,88.24,ABC
5655,12.04,NTC
5656,9.645,FRGI
5657,19.99,EQGP
5658,59.4,SCHV
5659,16.59,RDVT
5660,33.98,HDMV
5661,82.25,SYE
5662,26.485,AKR
5663,16.47,FFWM
5664,84.2,MDCO
5665,92.24,MDSO
5666,31.13,ISCF
5667,26.035,GOVT
5668,1.13,SGRP
5669,1.615,AAME
5670,33.385,YELP
5671,135.26,IVOO
5672,0.4801,HUNTW
5673,26.26,KKR-B
5674,28.225,GMFL
5675,39.97,DWX
5676,28.35,RLJ-A
5677,7.425,INSE
5678,40.255,PLAY
5679,58.5,CBRE
5680,25.47,JMPB
5681,25.69,AY
5682,38.815,RDIV
5683,41.27,VICR
5684,12.15,PFO
5685,17.885,HST
5686,3.75,TESO
5687,24.95,VLY-B
5688,20.82,TOO-A
5689,92.385,AEP
5690,98.995,ELLI
5691,91.465,BIL
5692,156.0,FIEG
5693,0.135,JSYNW
5694,7.835,CTR
5695,47.4,HYGV
5696,12.8,DNP
5697,65.835,WD
5698,52.8,PLAN
5699,13.57,HMG
5700,6.14,LEVB
5701,13.6,NGE
5702,13.03,CZR
5703,39.04,FXZ
5704,2.245,HIMX
5705,435.53,CHE
5706,11.03,UCFC
5707,9.87,JHD
5708,13.82,CLNC
5709,28.28,CCS
5710,39.17,PXLV
5711,10.075,RAS-C
5712,55.02,EBS
5713,23.91,AEB
5714,11.47,KTF
5715,88.605,CPRT
5716,12.68,IMXI
5717,25.08,RNR-E
5718,55.1,GEF.B
5719,65.37,VFVA
5720,24.71,FBIZ
5721,30.99,GOLF
5722,15.595,KURA
5723,10.01,SOHU
5724,8.83,GNE-A
5725,45.85,SIMO
5726,37.94,HFBL
5727,340.49,ONEQ
5728,201.85,BABA
5729,64.41,OILB
5730,27.805,AIEQ
5731,59.36,SCHM
5732,53.875,ESNT
5733,20.125,NYLD
5734,9.485,ETRN
5735,0.4143,TGB
5736,0.15,BRPAW
5737,25.095,GEH*
5738,4.495,QUAD
5739,103.63,RYU
5740,24.995,JPM-B*
5741,8.055,LTHM
5742,294.95,COST
5743,57.73,EUSA
5744,149.955,NICE
5745,24.95,VR-B
5746,6.625,USA
5747,29.31,XKII
5748,14.37,PSMB
5749,52.265,PRGO
5750,17.58,CCC
5751,25.44,CDR-B
5752,63.13,PJP
5753,21.48,COMG
5754,20.675,IFN
5755,21.98,EMCG
5756,22.38,TG
5757,1.32,TROV
5758,3.54,GASS
5759,1.81,IDRA
5760,38.825,DVYE
5761,0.2816,PZRX
5762,46.205,DKS
5763,37.19,FVAL
5764,6.97,MTR
5765,65.7,FOXF
5766,7.395,IVTY
5767,23.81,REML
5768,40.87,TOL
5769,40.61,HNI
5770,585.39,ISRG
5771,45.67,EGBN
5772,13.77,MG
5773,162.89,ICLR
5774,24.97,EFFE
5775,45.44,TW
5776,1.54,BYFC
5777,23.725,COMB
5778,31.92,CN
5779,40.75,FTDRV
5780,7.265,MLPA
5781,34.565,MOFG
5782,35.06,PLW
5783,20.865,DXJF
5784,3.27,CMT
5785,32.49,AE
5786,48.46,WGO
5787,4.8,CMU
5788,26.24,GAB-J
5789,0.3879,JSYNR
5790,5.61,RELL
5791,26.41,OSCV
5792,10.435,GLAD
5793,133.29,MOH
5794,0.62,BONT
5795,24.63,RSO-B
5796,30.08,APAM
5797,9.99,GPAC
5798,1.97,MOGU
5799,21.875,EQM
5800,22.95,FDNI
5801,44.02,CMDY
5802,9.39,GXG
5803,61.495,CAB
5804,11.79,TCAP
5805,34.19,KBH
5806,17.77,LADR
5807,7.74,ASB+
5808,42.98,MAIN
5809,91.005,POPE
5810,9.585,SRV
5811,0.2861,BRS
5812,0.5852,NBY
5813,29.105,BHC
5814,101.625,MINT
5815,18.63,BLOK
5816,27.24,DRSK
5817,1.82,RAVE
5818,19.56,PCG-C
5819,13.08,TWM
5820,6.5,SVA
5821,99.305,IOSP
5822,45.05,EFSC
5823,4.345,NVAX
5824,19.02,LDL
5825,20.05,ARKR
5826,24.4,KALL
5827,43.56,CALM
5828,26.95,BKE
5829,16.62,NFE
5830,3.515,SRNE
5831,5.69,AGC
5832,57.13,AOA
5833,32.1,GUNR
5834,2.16,GRAM
5835,45.88,PCRX
5836,38.79,ASTE
5837,1.19,OPGN
5838,25.7,SF-A
5839,1.87,NYMX
5840,39.98,SATS
5841,51.98,FSZ
5842,1.255,VBLT
5843,1.16,GLOW
5844,64.105,CONE
5845,15.79,ESBK
5846,4.615,ICL
5847,90.63,BOH
5848,232.04,APD
5849,26.44,IMOM
5850,4.21,MXC
5851,26.69,FLJP
5852,31.105,KHC
5853,29.665,SGH
5854,40.94,SPYG
5855,25.13,STAG-B
5856,76.94,UBR
5857,26.33,MER-P
5858,35.585,JHMI
5859,23.36,DOMO
5860,0.4322,TEUM
5861,44.08,SNN
5862,41.06,XNCR
5863,13.15,FOF
5864,13.28,TBRG
5865,10.19,DALT
5866,43.52,EQWS
5867,22.415,PDM
5868,6.08,DYAI
5869,10.03,FTAC
5870,67.77,THO
5871,25.76,IRBO
5872,4.275,ARCI
5873,36.58,CBPX
5874,130.39,AIZP
5875,29.23,PAR
5876,10.18,BCOW
5877,25.97,SOV-C
5878,33.21,GNTY
5879,11.215,GG
5880,13.53,ICCH
5881,31.12,LION
5882,25.4,DTW
5883,10.21,OMAD=
5884,27.33,APY
5885,26.03,NGLS-A
5886,39.91,AOM
5887,1.545,TOO
5888,12.2,EHIC
5889,97.05,GXC
5890,1.92,ALNA
5891,21.935,PROV
5892,1.13,WTER
5893,20.4,TRTX
5894,5.225,BGG
5895,40.17,JHML
5896,138.61,FIS
5897,24.99,JPI
5898,64.3,ALB
5899,25.64,INBKL
5900,14.47,SCD
5901,15.13,BGX
5902,44.55,CREE
5903,24.02,FLHK
5904,8.045,AQST
5905,1.205,RBZ
5906,25.51,BGCA
5907,19.87,FONR
5908,40.895,AGND
5909,12.44,NKG
5910,52.26,DWM
5911,20.68,GBNK
5912,2.66,MOGO
5913,15.27,PASS
5914,25.61,DWCR
5915,27.995,NCI
5916,7.74,PYX
5917,28.19,TOWN
5918,24.555,REV
5919,58.13,HLNE
5920,12.125,UIHC
5921,25.84,GLOG-A
5922,16.49,WDR
5923,26.775,UUP
5924,8.035,PMM
5925,86.27,PNW
5926,19.25,UCHF
5927,3.69,AMRX
5928,18.705,EUFN
5929,187.69,RHT
5930,25.73,SLG-I
5931,6.535,I
5932,5.74,RFIL
5933,11.69,PCM
5934,21.705,ILPT
5935,27.55,QTUM
5936,30.98,SJI
5937,0.53,TKAT
5938,0.7599,OVAS
5939,1.03,TRIB
5940,162.81,IWM
5941,9.04,HCAP
5942,47.42,LKFN
5943,10.16,ITCI
5944,21.61,WBIH
5945,49.57,RAMP
5946,26.525,ALP-O
5947,2.035,SWN
5948,51.525,GRP=
5949,82.065,ITRI
5950,153.52,IHE
5951,30.71,EURL
5952,25.14,WFC-O
5953,26.735,BABY
5954,8.67,WCFB
5955,17.365,EXEL
5956,2.82,CEL
5957,19.29,HIIQ
5958,195.44,MCD
5959,22.12,TEGP
5960,19.16,XPER
5961,70.11,UXI
5962,47.09,CHCT
5963,7.24,RNGR
5964,23.34,SCIX
5965,28.2,QXGG
5966,4.38,OCUL
5967,110.505,SHV
5968,275.62,ALGN
5969,64.36,GEX
5970,79.17,ITGR
5971,59.65,KCE
5972,0.7644,RGLS
5973,21.19,FCCY
5974,27.235,FFHG
5975,166.85,AMED
5976,2.8,QTT
5977,44.085,SCI
5978,86.71,LAMR
5979,9.45,NESR
5980,54.58,PTSI
5981,10.29,LGC
5982,88.75,NGVT
5983,2.8,CMSS
5984,18.575,RICK
5985,26.165,HBANO
5986,17.975,LMOS
5987,11.37,MSL
5988,49.705,VNLA
5989,159.92,FIGY
5990,13.53,FPT
5991,14.78,GSP
5992,29.65,RGCO
5993,83.17,BAX
5994,18.675,PIE
5995,54.83,IAGG
5996,1.69,CLUB
5997,28.59,CUT
5998,76.66,XNTK
5999,23.01,DIG
6000,25.41,WBS-F
6001,1.36,LBIX
6002,47.255,EV
6003,25.74,CFC-B
6004,8.77,QRTEB
6005,4.67,SLDB
6006,8.205,SPWH
6007,91.57,BCO
6008,22.115,LBTYA
6009,24.76,BIKR
6010,2.31,LIVX
6011,1.01,GIG^
6012,3.66,CANF
6013,0.5348,SHIP
6014,8.31,MCR
6015,55.745,IMPV
6016,33.595,DISH
6017,80.475,JOBS
6018,95.95,SAFT
6019,89.46,MOG.A
6020,24.295,RBIN
6021,18.905,AMPH
6022,3.905,SAN
6023,17.78,MLPI
6024,79.645,VFMF
6025,1.06,MBVX
6026,64.95,WOOD
6027,43.41,SGGB
6028,51.13,TPTX
6029,86.98,ABBV
6030,22.455,ABB
6031,18.21,SUNS
6032,14.01,MYC
6033,22.985,REIS
6034,8.705,CHU
6035,14.69,BAR
6036,14.89,ZUO
6037,30.79,ESGL
6038,10.945,PICO
6039,22.875,TMHC
6040,2.28,CCLP
6041,29.33,JBK
6042,24.47,STI-A
6043,43.26,EUFX
6044,49.17,PTCT
6045,0.5141,NAK
6046,26.47,EUDG
6047,25.79,BSJQ
6048,1.9,GENE
6049,18.41,SSG
6050,25.865,BSJN
6051,68.27,NWN
6052,28.03,CNXT
6053,8.135,ZAGG
6054,0.4399,NVFY
6055,15.41,ANGO
6056,17.84,CAPL
6057,23.31,COM
6058,2.66,TLSA
6059,14.62,BPK
6060,25.36,ASB-D
6061,5.025,YECO
6062,13.99,WHF
6063,24.18,MRVL
6064,1.81,ASTC
6065,26.335,HMLP-A
6066,15.3,UEUR
6067,43.9,ADM
6068,9.92,TRNE
6069,6.17,LOAN
6070,124.23,PG
6071,24.58,BSJL
6072,34.9,HGV
6073,274.42,SPGI
6074,1.4,WTRHW
6075,0.22,ANDAW
